data,produto,vendas,preco_unitario
2024-09-11,Película,2,23
2024-09-11,Película,18,24
2024-09-11,Fone,15,218
2024-09-11,Relógio Smart,14,575
2024-09-11,Carregador,16,119
2024-09-11,Celular,5,2951
2024-09-11,Carregador,12,116
2024-09-11,Caixa de Som,8,428
2024-09-11,Celular,1,1827
2024-09-11,Celular,16,1392
2024-09-11,Película,10,19
2024-09-11,Caixa de Som,18,140
2024-09-12,Película,18,15
2024-09-12,Capinha,17,30
2024-09-12,Capinha,7,91
2024-09-12,Caixa de Som,6,121
2024-09-12,Celular,5,1740
2024-09-12,Capinha,13,77
2024-09-12,Capinha,10,52
2024-09-12,Capinha,14,71
2024-09-12,Capinha,9,53
2024-09-12,Celular,18,2001
2024-09-12,Cabo USB,13,49
2024-09-12,Película,4,21
2024-09-13,Capinha,10,37
2024-09-13,Película,3,47
2024-09-13,Carregador,4,125
2024-09-13,Capinha,14,59
2024-09-13,Cabo USB,11,56
2024-09-13,Fone,3,233
2024-09-13,Capinha,8,27
2024-09-13,Celular,11,2184
2024-09-13,Fone,15,273
2024-09-13,Fone,13,186
2024-09-13,Celular,6,1374
2024-09-13,Celular,19,1617
2024-09-13,Fone,1,227
2024-09-13,Película,7,32
2024-09-13,Fone,1,276
2024-09-13,Cabo USB,12,39
2024-09-14,Película,9,46
2024-09-14,Carregador,4,127
2024-09-14,Capinha,4,90
2024-09-14,Fone,2,199
2024-09-14,Celular,5,1813
2024-09-14,Fone,12,192
2024-09-14,Fone,7,152
2024-09-14,Fone,12,282
2024-09-14,Celular,8,2593
2024-09-14,Fone,13,52
2024-09-14,Celular,16,1889
2024-09-14,Cabo USB,10,24
2024-09-14,Fone,14,137
2024-09-14,Capinha,6,89
2024-09-15,Fone,15,184
2024-09-15,Celular,13,2840
2024-09-15,Película,6,48
2024-09-15,Caixa de Som,9,114
2024-09-15,Celular,11,1572
2024-09-15,Película,8,17
2024-09-15,Capinha,9,92
2024-09-15,Capinha,4,40
2024-09-15,Celular,8,2481
2024-09-15,Relógio Smart,10,1282
2024-09-15,Fone,8,129
2024-09-15,Caixa de Som,15,597
2024-09-15,Fone,13,274
2024-09-15,Celular,19,1778
2024-09-15,Fone,15,80
2024-09-15,Celular,18,1100
2024-09-16,Capinha,17,71
2024-09-16,Película,19,36
2024-09-16,Cabo USB,14,44
2024-09-16,Película,16,15
2024-09-16,Capinha,12,59
2024-09-16,Carregador,13,79
2024-09-16,Película,17,18
2024-09-16,Película,3,19
2024-09-17,Cabo USB,7,75
2024-09-17,Cabo USB,3,75
2024-09-17,Película,16,16
2024-09-17,Capinha,11,35
2024-09-17,Fone,15,121
2024-09-17,Capinha,6,37
2024-09-17,Película,1,44
2024-09-17,Película,18,28
2024-09-17,Fone,15,154
2024-09-17,Capinha,7,85
2024-09-17,Cabo USB,5,67
2024-09-17,Celular,17,2316
2024-09-18,Relógio Smart,17,1493
2024-09-18,Celular,10,1723
2024-09-18,Capinha,19,61
2024-09-18,Capinha,8,66
2024-09-18,Película,1,35
2024-09-18,Relógio Smart,4,897
2024-09-18,Película,15,30
2024-09-18,Capinha,3,35
2024-09-18,Carregador,17,50
2024-09-18,Carregador,10,61
2024-09-18,Película,8,38
2024-09-18,Caixa de Som,11,515
2024-09-18,Cabo USB,14,27
2024-09-18,Celular,18,2655
2024-09-18,Película,4,11
2024-09-18,Celular,18,2616
2024-09-18,Relógio Smart,9,638
2024-09-19,Relógio Smart,12,1086
2024-09-19,Carregador,3,45
2024-09-19,Capinha,11,33
2024-09-19,Película,12,30
2024-09-19,Cabo USB,8,17
2024-09-19,Capinha,17,95
2024-09-19,Cabo USB,19,66
2024-09-19,Celular,5,1575
2024-09-19,Capinha,7,95
2024-09-19,Carregador,12,133
2024-09-19,Caixa de Som,16,128
2024-09-19,Capinha,2,61
2024-09-19,Película,9,24
2024-09-20,Caixa de Som,3,501
2024-09-20,Capinha,19,65
2024-09-20,Celular,5,1437
2024-09-20,Capinha,3,98
2024-09-20,Película,7,16
2024-09-20,Celular,18,2620
2024-09-20,Fone,7,180
2024-09-20,Celular,14,2842
2024-09-20,Carregador,8,138
2024-09-20,Fone,14,277
2024-09-20,Capinha,13,26
2024-09-21,Relógio Smart,9,1277
2024-09-21,Carregador,2,86
2024-09-21,Capinha,17,93
2024-09-21,Película,9,47
2024-09-21,Película,3,10
2024-09-21,Capinha,9,86
2024-09-21,Celular,6,1567
2024-09-21,Cabo USB,19,71
2024-09-21,Carregador,16,73
2024-09-21,Cabo USB,13,65
2024-09-21,Caixa de Som,11,163
2024-09-21,Fone,7,153
2024-09-21,Película,8,48
2024-09-21,Caixa de Som,5,234
2024-09-21,Fone,10,248
2024-09-22,Película,15,24
2024-09-22,Capinha,6,22
2024-09-22,Caixa de Som,14,211
2024-09-22,Cabo USB,9,38
2024-09-22,Celular,13,2890
2024-09-22,Película,4,17
2024-09-22,Fone,15,64
2024-09-22,Cabo USB,7,71
2024-09-22,Celular,19,2685
2024-09-22,Capinha,4,69
2024-09-22,Fone,3,69
2024-09-22,Capinha,10,74
2024-09-22,Fone,19,65
2024-09-23,Carregador,18,52
2024-09-23,Capinha,19,82
2024-09-23,Cabo USB,3,64
2024-09-23,Celular,10,2882
2024-09-23,Celular,3,1290
2024-09-23,Capinha,2,21
2024-09-23,Relógio Smart,15,865
2024-09-23,Carregador,14,110
2024-09-23,Fone,17,112
2024-09-23,Capinha,8,41
2024-09-24,Película,4,24
2024-09-24,Película,9,24
2024-09-24,Capinha,5,74
2024-09-24,Cabo USB,1,42
2024-09-24,Capinha,16,55
2024-09-24,Capinha,14,67
2024-09-24,Capinha,19,96
2024-09-24,Carregador,3,115
2024-09-24,Capinha,16,78
2024-09-24,Celular,16,1020
2024-09-24,Capinha,19,53
2024-09-24,Caixa de Som,12,463
2024-09-25,Celular,11,1527
2024-09-25,Capinha,7,20
2024-09-25,Capinha,14,62
2024-09-25,Carregador,2,143
2024-09-25,Fone,2,78
2024-09-25,Celular,16,2644
2024-09-25,Fone,3,158
2024-09-25,Cabo USB,13,17
2024-09-25,Cabo USB,19,56
2024-09-25,Capinha,12,95
2024-09-25,Carregador,12,46
2024-09-25,Celular,9,1845
2024-09-25,Película,10,24
2024-09-25,Capinha,6,54
2024-09-25,Película,12,22
2024-09-25,Celular,15,1462
2024-09-25,Capinha,5,30
2024-09-25,Celular,7,2291
2024-09-26,Carregador,11,140
2024-09-26,Película,17,18
2024-09-26,Capinha,10,29
2024-09-26,Fone,1,216
2024-09-26,Caixa de Som,16,510
2024-09-26,Capinha,16,36
2024-09-26,Fone,15,237
2024-09-26,Película,10,29
2024-09-26,Capinha,10,80
2024-09-26,Celular,18,2728
2024-09-26,Celular,18,2235
2024-09-26,Celular,15,2440
2024-09-27,Carregador,16,40
2024-09-27,Celular,6,1157
2024-09-27,Celular,6,1220
2024-09-27,Capinha,2,78
2024-09-27,Capinha,3,95
2024-09-27,Capinha,10,92
2024-09-27,Carregador,1,50
2024-09-27,Capinha,3,24
2024-09-27,Celular,12,1287
2024-09-27,Capinha,6,55
2024-09-27,Fone,6,252
2024-09-27,Película,17,44
2024-09-27,Cabo USB,7,71
2024-09-27,Celular,2,2206
2024-09-27,Capinha,18,92
2024-09-28,Celular,18,1829
2024-09-28,Carregador,5,67
2024-09-28,Carregador,15,49
2024-09-28,Capinha,3,66
2024-09-28,Fone,3,91
2024-09-28,Cabo USB,5,30
2024-09-28,Fone,3,67
2024-09-28,Celular,9,2253
2024-09-28,Película,8,31
2024-09-28,Cabo USB,4,15
2024-09-28,Capinha,18,48
2024-09-28,Capinha,4,94
2024-09-28,Cabo USB,3,79
2024-09-28,Película,13,21
2024-09-28,Película,16,15
2024-09-28,Fone,18,167
2024-09-29,Película,14,10
2024-09-29,Celular,2,1352
2024-09-29,Capinha,19,74
2024-09-29,Película,18,17
2024-09-29,Película,2,25
2024-09-29,Celular,18,1213
2024-09-29,Relógio Smart,18,880
2024-09-29,Relógio Smart,7,565
2024-09-29,Relógio Smart,10,779
2024-09-30,Fone,12,87
2024-09-30,Fone,7,129
2024-09-30,Película,11,17
2024-09-30,Cabo USB,14,65
2024-09-30,Capinha,19,93
2024-09-30,Cabo USB,12,64
2024-09-30,Relógio Smart,17,452
2024-09-30,Relógio Smart,1,235
2024-09-30,Caixa de Som,13,380
2024-09-30,Cabo USB,1,33
2024-09-30,Celular,8,1268
2024-09-30,Película,13,28
2024-09-30,Fone,19,267
2024-09-30,Celular,18,2100
2024-09-30,Capinha,5,69
2024-10-01,Celular,5,2048
2024-10-01,Capinha,4,73
2024-10-01,Fone,18,80
2024-10-01,Capinha,12,62
2024-10-01,Celular,3,1687
2024-10-01,Celular,12,2749
2024-10-01,Película,6,24
2024-10-01,Celular,2,2651
2024-10-01,Cabo USB,13,19
2024-10-01,Capinha,11,70
2024-10-01,Relógio Smart,5,1042
2024-10-01,Capinha,10,77
2024-10-01,Capinha,11,58
2024-10-01,Carregador,9,60
2024-10-01,Película,18,25
2024-10-01,Cabo USB,18,51
2024-10-01,Película,2,30
2024-10-01,Capinha,19,46
2024-10-01,Capinha,12,71
2024-10-02,Fone,1,69
2024-10-02,Capinha,4,64
2024-10-02,Capinha,14,81
2024-10-02,Carregador,13,136
2024-10-02,Cabo USB,10,32
2024-10-02,Capinha,3,47
2024-10-02,Celular,2,1983
2024-10-02,Capinha,10,62
2024-10-02,Capinha,8,45
2024-10-02,Carregador,1,100
2024-10-03,Fone,6,231
2024-10-03,Cabo USB,1,38
2024-10-03,Caixa de Som,8,480
2024-10-03,Relógio Smart,13,1197
2024-10-03,Cabo USB,9,40
2024-10-03,Carregador,17,76
2024-10-03,Fone,3,143
2024-10-03,Celular,13,1387
2024-10-03,Carregador,17,78
2024-10-03,Cabo USB,5,58
2024-10-03,Celular,8,2410
2024-10-03,Cabo USB,11,27
2024-10-03,Fone,17,158
2024-10-03,Relógio Smart,12,1322
2024-10-03,Cabo USB,10,32
2024-10-03,Cabo USB,4,75
2024-10-03,Película,10,23
2024-10-03,Fone,12,149
2024-10-04,Capinha,11,29
2024-10-04,Fone,14,117
2024-10-04,Cabo USB,8,57
2024-10-04,Celular,8,2810
2024-10-04,Capinha,7,62
2024-10-04,Película,8,19
2024-10-04,Película,8,20
2024-10-04,Capinha,7,57
2024-10-04,Película,5,27
2024-10-04,Celular,1,2943
2024-10-04,Cabo USB,18,20
2024-10-04,Fone,16,174
2024-10-04,Película,5,40
2024-10-05,Relógio Smart,2,1236
2024-10-05,Película,12,43
2024-10-05,Celular,8,1239
2024-10-05,Carregador,18,143
2024-10-05,Celular,3,1501
2024-10-05,Relógio Smart,17,707
2024-10-05,Celular,6,2044
2024-10-05,Película,18,33
2024-10-05,Película,18,29
2024-10-05,Película,2,22
2024-10-05,Fone,19,65
2024-10-05,Fone,6,64
2024-10-06,Película,11,23
2024-10-06,Celular,12,1642
2024-10-06,Película,12,39
2024-10-06,Capinha,17,96
2024-10-06,Caixa de Som,5,442
2024-10-06,Capinha,19,36
2024-10-06,Relógio Smart,16,897
2024-10-06,Fone,11,182
2024-10-06,Celular,15,2082
2024-10-06,Capinha,17,49
2024-10-06,Celular,8,1837
2024-10-06,Celular,2,1949
2024-10-07,Capinha,10,74
2024-10-07,Capinha,15,30
2024-10-07,Relógio Smart,1,322
2024-10-07,Capinha,12,82
2024-10-07,Relógio Smart,19,1294
2024-10-07,Celular,17,1204
2024-10-07,Cabo USB,15,56
2024-10-07,Cabo USB,6,77
2024-10-07,Carregador,8,92
2024-10-07,Fone,13,149
2024-10-08,Fone,3,172
2024-10-08,Fone,10,155
2024-10-08,Celular,19,1822
2024-10-08,Fone,8,104
2024-10-08,Celular,3,2145
2024-10-08,Fone,16,123
2024-10-08,Cabo USB,3,73
2024-10-08,Celular,10,2004
2024-10-08,Celular,15,1713
2024-10-08,Capinha,12,75
2024-10-08,Celular,10,1916
2024-10-08,Cabo USB,11,43
2024-10-08,Capinha,6,20
2024-10-08,Cabo USB,18,71
2024-10-08,Película,13,45
2024-10-09,Cabo USB,11,26
2024-10-09,Capinha,13,95
2024-10-09,Fone,10,184
2024-10-09,Capinha,7,84
2024-10-09,Película,18,11
2024-10-09,Capinha,14,56
2024-10-09,Fone,17,264
2024-10-09,Capinha,4,49
2024-10-09,Carregador,17,44
2024-10-09,Fone,19,60
2024-10-09,Cabo USB,19,49
2024-10-09,Fone,1,198
2024-10-09,Caixa de Som,18,567
2024-10-09,Fone,8,55
2024-10-10,Película,15,46
2024-10-10,Carregador,4,61
2024-10-10,Celular,15,2201
2024-10-10,Película,8,40
2024-10-10,Fone,14,115
2024-10-10,Cabo USB,3,46
2024-10-10,Caixa de Som,16,521
2024-10-10,Capinha,7,40
2024-10-10,Celular,13,1497
2024-10-10,Película,3,37
2024-10-10,Carregador,14,79
2024-10-10,Carregador,9,105
2024-10-11,Fone,9,213
2024-10-11,Cabo USB,13,58
2024-10-11,Carregador,9,44
2024-10-11,Película,11,22
2024-10-11,Capinha,4,77
2024-10-11,Fone,5,230
2024-10-11,Capinha,7,69
2024-10-11,Cabo USB,18,65
2024-10-11,Celular,3,1605
2024-10-11,Celular,16,1247
2024-10-11,Cabo USB,4,17
2024-10-11,Fone,12,202
2024-10-11,Película,19,46
2024-10-11,Caixa de Som,8,479
2024-10-11,Celular,15,2403
2024-10-11,Cabo USB,1,19
2024-10-11,Relógio Smart,4,655
2024-10-11,Celular,10,1390
2024-10-12,Capinha,17,26
2024-10-12,Fone,10,291
2024-10-12,Cabo USB,10,52
2024-10-12,Fone,7,143
2024-10-12,Celular,2,2051
2024-10-12,Película,2,32
2024-10-12,Fone,17,98
2024-10-12,Caixa de Som,9,300
2024-10-12,Carregador,14,58
2024-10-12,Celular,14,1667
2024-10-12,Relógio Smart,11,852
2024-10-12,Cabo USB,13,23
2024-10-13,Caixa de Som,19,226
2024-10-13,Caixa de Som,6,458
2024-10-13,Capinha,2,66
2024-10-13,Película,2,14
2024-10-13,Película,17,15
2024-10-13,Capinha,2,87
2024-10-13,Película,13,22
2024-10-13,Cabo USB,2,66
2024-10-13,Película,19,44
2024-10-13,Carregador,1,125
2024-10-13,Celular,6,2818
2024-10-13,Celular,4,2221
2024-10-13,Caixa de Som,5,466
2024-10-13,Película,12,18
2024-10-13,Capinha,14,65
2024-10-13,Celular,1,1939
2024-10-14,Carregador,12,78
2024-10-14,Cabo USB,6,66
2024-10-14,Película,12,25
2024-10-14,Capinha,17,72
2024-10-14,Capinha,19,52
2024-10-14,Capinha,11,56
2024-10-15,Película,13,31
2024-10-15,Película,19,21
2024-10-15,Carregador,19,76
2024-10-15,Fone,1,152
2024-10-15,Película,15,40
2024-10-15,Caixa de Som,11,331
2024-10-15,Carregador,8,69
2024-10-15,Carregador,15,60
2024-10-15,Fone,10,241
2024-10-15,Caixa de Som,16,205
2024-10-16,Celular,1,1994
2024-10-16,Capinha,6,81
2024-10-16,Celular,1,2227
2024-10-16,Fone,2,257
2024-10-16,Película,16,22
2024-10-16,Capinha,15,24
2024-10-16,Capinha,11,84
2024-10-16,Fone,1,249
2024-10-16,Película,11,47
2024-10-16,Capinha,15,94
2024-10-16,Fone,4,246
2024-10-16,Celular,13,1730
2024-10-16,Fone,5,161
2024-10-16,Capinha,8,27
2024-10-16,Película,6,40
2024-10-16,Celular,8,1983
2024-10-16,Capinha,8,73
2024-10-16,Fone,8,113
2024-10-16,Celular,19,1421
2024-10-16,Celular,14,2779
2024-10-17,Cabo USB,14,52
2024-10-17,Fone,13,119
2024-10-17,Fone,4,72
2024-10-17,Fone,17,65
2024-10-17,Cabo USB,7,63
2024-10-17,Capinha,6,47
2024-10-17,Relógio Smart,17,321
2024-10-17,Fone,17,73
2024-10-17,Carregador,17,69
2024-10-17,Carregador,19,125
2024-10-18,Caixa de Som,5,344
2024-10-18,Capinha,17,74
2024-10-18,Cabo USB,8,34
2024-10-18,Película,14,38
2024-10-18,Capinha,14,71
2024-10-18,Cabo USB,8,43
2024-10-18,Capinha,12,57
2024-10-18,Fone,12,294
2024-10-18,Celular,16,1745
2024-10-18,Celular,15,1634
2024-10-18,Fone,2,69
2024-10-18,Película,18,40
2024-10-18,Carregador,2,46
2024-10-19,Capinha,8,75
2024-10-19,Celular,4,2344
2024-10-19,Película,3,27
2024-10-19,Película,19,42
2024-10-19,Capinha,19,75
2024-10-19,Capinha,1,50
2024-10-19,Capinha,3,51
2024-10-19,Celular,12,2843
2024-10-19,Carregador,8,70
2024-10-19,Fone,11,248
2024-10-19,Capinha,14,65
2024-10-19,Celular,8,2934
2024-10-19,Película,19,22
2024-10-19,Cabo USB,13,39
2024-10-19,Cabo USB,7,20
2024-10-19,Celular,5,1545
2024-10-20,Caixa de Som,19,118
2024-10-20,Capinha,17,29
2024-10-20,Celular,17,1063
2024-10-20,Caixa de Som,4,445
2024-10-20,Caixa de Som,7,376
2024-10-20,Película,4,26
2024-10-20,Cabo USB,3,35
2024-10-20,Celular,15,1375
2024-10-20,Caixa de Som,15,563
2024-10-20,Caixa de Som,6,124
2024-10-20,Fone,10,247
2024-10-20,Celular,5,1492
2024-10-20,Carregador,6,126
2024-10-20,Fone,17,221
2024-10-21,Película,18,25
2024-10-21,Película,19,13
2024-10-21,Celular,3,1755
2024-10-21,Capinha,18,65
2024-10-21,Celular,19,2334
2024-10-21,Cabo USB,11,55
2024-10-21,Capinha,13,76
2024-10-21,Fone,15,295
2024-10-21,Carregador,5,55
2024-10-21,Fone,16,148
2024-10-21,Capinha,15,56
2024-10-21,Película,17,13
2024-10-22,Película,10,27
2024-10-22,Película,8,40
2024-10-22,Celular,15,2294
2024-10-22,Capinha,6,47
2024-10-22,Relógio Smart,17,364
2024-10-22,Carregador,14,55
2024-10-22,Película,6,37
2024-10-22,Capinha,3,87
2024-10-22,Relógio Smart,4,1307
2024-10-22,Carregador,2,75
2024-10-22,Película,10,44
2024-10-22,Película,1,38
2024-10-23,Celular,10,1602
2024-10-23,Fone,18,242
2024-10-23,Celular,6,1550
2024-10-23,Película,8,19
2024-10-23,Capinha,17,21
2024-10-23,Fone,18,164
2024-10-23,Carregador,15,94
2024-10-23,Celular,1,1210
2024-10-23,Capinha,15,97
2024-10-23,Cabo USB,15,57
2024-10-23,Fone,14,192
2024-10-23,Cabo USB,16,18
2024-10-23,Carregador,7,42
2024-10-23,Capinha,10,22
2024-10-23,Película,16,32
2024-10-23,Cabo USB,14,74
2024-10-23,Celular,16,2721
2024-10-24,Capinha,17,53
2024-10-24,Relógio Smart,14,291
2024-10-24,Fone,13,266
2024-10-24,Celular,5,2823
2024-10-24,Celular,17,1473
2024-10-24,Carregador,16,79
2024-10-24,Celular,17,1166
2024-10-24,Celular,13,2367
2024-10-24,Relógio Smart,14,378
2024-10-24,Celular,12,2071
2024-10-24,Cabo USB,10,41
2024-10-24,Cabo USB,16,79
2024-10-24,Capinha,13,22
2024-10-25,Celular,11,2445
2024-10-25,Película,2,44
2024-10-25,Capinha,14,89
2024-10-25,Caixa de Som,17,510
2024-10-25,Capinha,12,83
2024-10-25,Fone,7,60
2024-10-25,Carregador,11,142
2024-10-25,Cabo USB,12,16
2024-10-25,Celular,2,2081
2024-10-25,Celular,10,1041
2024-10-25,Celular,11,2136
2024-10-25,Capinha,3,36
2024-10-25,Capinha,1,23
2024-10-25,Celular,8,2616
2024-10-26,Celular,14,1818
2024-10-26,Relógio Smart,8,1472
2024-10-26,Capinha,13,35
2024-10-26,Carregador,15,82
2024-10-26,Celular,6,2173
2024-10-26,Carregador,15,108
2024-10-26,Capinha,10,24
2024-10-26,Capinha,1,52
2024-10-26,Carregador,5,103
2024-10-26,Carregador,15,51
2024-10-26,Caixa de Som,16,189
2024-10-26,Cabo USB,5,73
2024-10-27,Cabo USB,19,22
2024-10-27,Fone,8,261
2024-10-27,Caixa de Som,11,419
2024-10-27,Película,18,34
2024-10-27,Celular,1,1346
2024-10-27,Celular,3,1537
2024-10-27,Celular,10,1802
2024-10-27,Caixa de Som,18,267
2024-10-27,Fone,12,70
2024-10-27,Película,5,26
2024-10-27,Capinha,6,37
2024-10-27,Capinha,8,28
2024-10-27,Relógio Smart,1,302
2024-10-27,Película,16,42
2024-10-27,Celular,5,1640
2024-10-27,Película,9,26
2024-10-27,Celular,18,2770
2024-10-27,Película,3,46
2024-10-27,Capinha,12,33
2024-10-28,Capinha,8,40
2024-10-28,Fone,10,87
2024-10-28,Cabo USB,18,51
2024-10-28,Celular,1,2598
2024-10-28,Película,18,13
2024-10-28,Fone,11,289
2024-10-28,Fone,13,147
2024-10-28,Relógio Smart,1,411
2024-10-28,Película,1,40
2024-10-28,Fone,9,58
2024-10-28,Capinha,3,61
2024-10-28,Cabo USB,3,23
2024-10-28,Carregador,1,143
2024-10-28,Película,6,15
2024-10-28,Capinha,18,60
2024-10-28,Fone,7,277
2024-10-29,Fone,17,135
2024-10-29,Película,4,43
2024-10-29,Cabo USB,17,23
2024-10-29,Fone,11,133
2024-10-29,Carregador,12,58
2024-10-29,Celular,19,2890
2024-10-29,Cabo USB,11,76
2024-10-29,Capinha,7,90
2024-10-29,Fone,11,136
2024-10-29,Celular,15,1970
2024-10-29,Fone,15,118
2024-10-29,Capinha,14,45
2024-10-29,Capinha,15,97
2024-10-29,Capinha,13,34
2024-10-29,Cabo USB,1,49
2024-10-30,Capinha,8,58
2024-10-30,Carregador,15,62
2024-10-30,Carregador,3,49
2024-10-30,Capinha,2,29
2024-10-30,Celular,14,1022
2024-10-30,Carregador,15,113
2024-10-30,Celular,13,2963
2024-10-30,Capinha,2,90
2024-10-30,Capinha,2,42
2024-10-30,Carregador,19,98
2024-10-30,Celular,8,1677
2024-10-30,Capinha,12,35
2024-10-30,Relógio Smart,18,1192
2024-10-30,Capinha,5,23
2024-10-30,Cabo USB,13,78
2024-10-30,Película,19,22
2024-10-30,Película,19,40
2024-10-30,Celular,13,1211
2024-10-30,Carregador,14,80
2024-10-30,Celular,10,2304
2024-10-30,Capinha,7,46
2024-10-30,Fone,12,161
2024-10-30,Capinha,13,88
2024-10-30,Película,6,28
2024-10-31,Cabo USB,11,37
2024-10-31,Película,14,48
2024-10-31,Caixa de Som,5,272
2024-10-31,Celular,7,2311
2024-10-31,Celular,3,2708
2024-10-31,Caixa de Som,14,509
2024-10-31,Película,2,48
2024-11-01,Cabo USB,1,44
2024-11-01,Celular,17,2161
2024-11-01,Capinha,8,27
2024-11-01,Película,9,35
2024-11-01,Celular,5,2999
2024-11-01,Capinha,11,70
2024-11-01,Cabo USB,10,40
2024-11-01,Celular,8,1501
2024-11-01,Carregador,2,90
2024-11-01,Celular,14,2827
2024-11-01,Película,11,16
2024-11-01,Carregador,12,95
2024-11-01,Capinha,13,66
2024-11-01,Cabo USB,6,56
2024-11-01,Fone,18,198
2024-11-02,Cabo USB,15,76
2024-11-02,Película,9,26
2024-11-02,Celular,18,2936
2024-11-02,Capinha,11,71
2024-11-02,Capinha,5,30
2024-11-02,Celular,17,1024
2024-11-02,Carregador,13,105
2024-11-02,Carregador,9,86
2024-11-02,Película,14,16
2024-11-02,Celular,13,2016
2024-11-02,Carregador,6,106
2024-11-03,Fone,4,200
2024-11-03,Película,16,32
2024-11-03,Relógio Smart,12,894
2024-11-03,Capinha,16,99
2024-11-03,Película,15,20
2024-11-03,Celular,18,1313
2024-11-03,Celular,13,2032
2024-11-03,Fone,16,269
2024-11-03,Celular,9,1391
2024-11-03,Celular,14,1126
2024-11-03,Cabo USB,6,63
2024-11-03,Capinha,17,88
2024-11-03,Capinha,19,79
2024-11-03,Celular,6,2978
2024-11-03,Película,13,22
2024-11-03,Cabo USB,11,31
2024-11-03,Carregador,6,75
2024-11-03,Película,15,19
2024-11-04,Celular,1,2866
2024-11-04,Capinha,15,28
2024-11-04,Fone,5,91
2024-11-04,Fone,15,58
2024-11-04,Capinha,14,37
2024-11-04,Carregador,12,104
2024-11-04,Fone,2,144
2024-11-04,Relógio Smart,6,217
2024-11-04,Fone,1,89
2024-11-04,Celular,18,2855
2024-11-04,Caixa de Som,12,260
2024-11-04,Capinha,12,69
2024-11-04,Fone,11,52
2024-11-04,Película,10,31
2024-11-04,Fone,18,283
2024-11-04,Caixa de Som,5,375
2024-11-04,Película,1,34
2024-11-04,Fone,16,66
2024-11-04,Cabo USB,15,45
2024-11-04,Celular,9,1136
2024-11-04,Caixa de Som,3,212
2024-11-05,Capinha,6,98
2024-11-05,Película,5,15
2024-11-05,Celular,9,2586
2024-11-05,Fone,5,70
2024-11-05,Película,17,34
2024-11-05,Celular,16,1841
2024-11-05,Celular,8,1519
2024-11-05,Carregador,5,46
2024-11-05,Capinha,2,66
2024-11-05,Caixa de Som,19,178
2024-11-05,Fone,1,115
2024-11-05,Celular,13,1980
2024-11-05,Capinha,15,75
2024-11-05,Caixa de Som,3,474
2024-11-05,Capinha,3,41
2024-11-05,Carregador,3,93
2024-11-06,Capinha,11,96
2024-11-06,Película,1,39
2024-11-06,Fone,4,121
2024-11-06,Celular,2,2663
2024-11-06,Carregador,15,71
2024-11-06,Capinha,7,62
2024-11-06,Película,15,47
2024-11-06,Película,11,43
2024-11-06,Fone,18,259
2024-11-06,Capinha,7,68
2024-11-06,Capinha,6,50
2024-11-06,Fone,1,126
2024-11-06,Celular,9,2648
2024-11-06,Película,8,31
2024-11-07,Fone,15,129
2024-11-07,Película,11,11
2024-11-07,Fone,14,256
2024-11-07,Cabo USB,9,59
2024-11-07,Capinha,4,79
2024-11-07,Relógio Smart,8,365
2024-11-07,Caixa de Som,17,426
2024-11-07,Celular,10,2254
2024-11-07,Caixa de Som,4,581
2024-11-07,Capinha,16,70
2024-11-08,Fone,7,263
2024-11-08,Carregador,6,53
2024-11-08,Celular,5,1942
2024-11-08,Fone,4,234
2024-11-08,Celular,2,2920
2024-11-08,Capinha,13,42
2024-11-08,Película,11,36
2024-11-08,Capinha,4,62
2024-11-08,Cabo USB,1,48
2024-11-08,Capinha,17,97
2024-11-09,Capinha,6,69
2024-11-09,Carregador,19,91
2024-11-09,Relógio Smart,14,506
2024-11-09,Película,3,37
2024-11-09,Capinha,6,34
2024-11-09,Celular,2,2093
2024-11-09,Capinha,8,68
2024-11-09,Cabo USB,15,77
2024-11-09,Película,16,23
2024-11-09,Capinha,15,56
2024-11-09,Celular,7,2078
2024-11-09,Celular,15,2220
2024-11-10,Película,19,16
2024-11-10,Capinha,5,34
2024-11-10,Carregador,1,71
2024-11-10,Carregador,4,57
2024-11-10,Celular,2,2657
2024-11-10,Fone,5,180
2024-11-10,Celular,6,2030
2024-11-10,Fone,17,216
2024-11-10,Capinha,19,41
2024-11-10,Fone,2,174
2024-11-10,Película,5,16
2024-11-10,Capinha,3,71
2024-11-10,Cabo USB,8,40
2024-11-10,Capinha,7,86
2024-11-10,Película,9,27
2024-11-10,Película,4,44
2024-11-11,Capinha,5,56
2024-11-11,Celular,8,2389
2024-11-11,Celular,18,1840
2024-11-11,Carregador,3,145
2024-11-11,Capinha,4,49
2024-11-11,Celular,9,1886
2024-11-11,Capinha,6,98
2024-11-11,Caixa de Som,6,586
2024-11-11,Caixa de Som,14,442
2024-11-12,Capinha,16,23
2024-11-12,Relógio Smart,9,1142
2024-11-12,Relógio Smart,14,642
2024-11-12,Celular,13,1716
2024-11-12,Fone,7,228
2024-11-12,Película,6,43
2024-11-12,Cabo USB,19,40
2024-11-12,Capinha,7,23
2024-11-12,Cabo USB,6,32
2024-11-13,Película,5,29
2024-11-13,Celular,2,1146
2024-11-13,Celular,4,1910
2024-11-13,Película,19,43
2024-11-13,Película,14,44
2024-11-13,Película,9,13
2024-11-13,Cabo USB,4,41
2024-11-13,Capinha,4,37
2024-11-13,Celular,5,1364
2024-11-13,Celular,11,1636
2024-11-13,Película,3,46
2024-11-13,Película,10,32
2024-11-13,Capinha,14,85
